Description,,Summary Amt.
Beginning balance as of 01/01/2022,,"80801.62"
Total credits,,"382288.88"
Total debits,,"-441050.54"
Ending balance as of 12/31/2022,,"22039.96"

Date,Description,Amount,Running Bal.
03/18/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-696.99","73849.70"
03/21/2022,"ADYEN FBO DES:EDI PYMNTS ID:TX14121103300XT INDN:PORTER RANCH SUBWAY IN CO ID:WFBADYENA1 CCD PMT INFO:REF*TN*TX14121103300XT\NTE*INV*SW US 846 38 ZBYPFP771,\","2235.04","76084.74"
03/21/2022,"Online Banking transfer from CHK 2088 Confirmation# 1491526713","260.00","76344.74"
03/21/2022,"SUBWAY CARD PROG DES:SBWYCRDPRG ID:22999-0 INDN:21291144 CO ID:1331124422 CCD","84.74","76429.48"
03/21/2022,"ADYEN INC DES:TWBEAEBBGJ ID:TX14121104401XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX14121104401XT**TX14121104401XT\R MR*IK*SW US 84638 ZBYPFP772,TX141211\","64.25","76493.73"
03/21/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-385.49","76108.24"
03/22/2022,"Adyen Inc DES:PAYOUT ID:TX14160427600XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX14160427600XT**47A8TF5UAJLZJ0H3\ RMR*IK*SW US 84638 ZBYPFP774 TX14160427\","547.93","76656.17"
03/22/2022,"UBER USA 6787 DES:EDI PAYMNT ID:B2IUO6G11GK26CU INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*B2IUO6G11G*Store ID:22999-093286\","29.46","76685.63"
03/22/2022,"ADYEN INC DES:TWBEBEBDCH ID:TX14160428501XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX14160428501XT**TX14160428501XT\R MR*IK*SW US 84638 ZBYPFP773,TX141604\","26.78","76712.41"
03/22/2022,"HONDA PMT DES:8004451358 ID:2OLRKFV4O4XCW7I INDN:ANET KESISOGLU CO ID:A953472715 PPD","-606.56","76105.85"
03/23/2022,"Deposit","2561.00","78666.85"
03/23/2022,"Adyen Inc DES:PAYOUT ID:TX14222202700XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX14222202700XT**3RX9ER5UAXSGVDTR\ RMR*IK*SW US 84638 ZBYPFP776 TX14222202\","955.94","79622.79"
03/23/2022,"ADYEN INC DES:TWCIAGECHE ID:TX14222203901XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX14222203901XT**TX14222203901XT\R MR*IK*SW US 84638 ZBYPFP775,TX142222\","8.65","79631.44"
03/23/2022,"RALPHS #0127 1 03/23 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-11.38","79620.06"
03/23/2022,"Check 3086","-338.00","79282.06"
03/24/2022,"Adyen Inc DES:PAYOUT ID:TX14263230400XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX14263230400XT**3RZEKJ5UBC30WMKZ\ RMR*IK*SW US 84638 ZBYPFP778 TX14263230\","855.68","80137.74"
03/24/2022,"Online Banking transfer from CHK 2088 Confirmation# 1217183635","80.00","80217.74"
03/24/2022,"ADYEN INC DES:TWCIBCEABG ID:TX14263230601XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX14263230601XT**TX14263230601XT\R MR*IK*SW US 84638 ZBYPFP777,TX142632\","28.95","80246.69"
03/24/2022,"PACIFIC STANDARD SERVIC 03/22 PURCHASE 5105272984 CA DEBIT CARD *3649","-368.15","79878.54"
03/24/2022,"Online Banking transfer to CHK 3682 Confirmation# 3216062660","-1320.00","78558.54"
03/24/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-2131.30","76427.24"
03/24/2022,"CA DEPT TAX FEE DES:CDTFA EPMT ID:10813387 INDN:PORTER RANCH SUBWAY IN CO ID:2822162215 CCD","-1200.00","75227.24"
03/24/2022,"CA DEPT TAX FEE DES:CDTFA EPMT ID:10950730 INDN:PORTER RANCH SUBWAY IN CO ID:2822162215 CCD","-1150.00","74077.24"
03/25/2022,"Adyen Inc DES:PAYOUT ID:TX14295908000XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX14295908000XT**47A8TF5UBQ20YOI9\ RMR*IK*SW US 84638 ZBYPFP780 TX14295908\","776.48","74853.72"
03/25/2022,"ADYEN INC DES:TWCIBHJFHF ID:TX14295908201XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX14295908201XT**TX14295908201XT\R MR*IK*SW US 84638 ZBYPFP779,TX142959\","63.40","74917.12"
03/25/2022,"DoorDash, Inc. DES:22999 ID:ST-K4F1N5J3T1C8 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","54.51","74971.63"
03/25/2022,"RALPHS #0 1978 03/25 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-18.36","74953.27"
03/25/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-620.77","74332.50"
03/28/2022,"Adyen Inc DES:PAYOUT ID:TX14408746700XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX14408746700XT**47A8TF5UCXCAT15T\ RMR*IK*SW US 84638 ZBYPFP782 TX14408746\","2742.65","77075.15"
03/28/2022,"Online Banking transfer from CHK 2088 Confirmation# 1250481241","220.00","77295.15"
03/28/2022,"SUBWAY CARD PROG DES:SBWYCRDPRG ID:22999-0 INDN:21314075 CO ID:1331124422 CCD","102.68","77397.83"
03/28/2022,"ADYEN INC DES:TWBEEAFIID ID:TX14408746801XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX14408746801XT**TX14408746801XT\R MR*IK*SW US 84638 ZBYPFP781,TX144087\","101.33","77499.16"
03/28/2022,"SUPERIOR ECONOMY MOVING 03/26 PURCHASE WEST HILLS CA DEBIT CARD *3649","-2033.00","75466.16"
03/28/2022,"MCDONALD'S F10160 03/27 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-31.30","75434.86"
03/28/2022,"BEST BUY #101 03/27 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-173.37","75261.49"
03/28/2022,"LOWE'S #758 03/27 PURCHASE RCH SNT MARGA CA DEBIT CARD *3649","-30.11","75231.38"
03/28/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-346.65","74884.73"
03/29/2022,"Adyen Inc DES:PAYOUT ID:TX14456829800XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX14456829800XT**3S5U1V5UDBJ6UKH3\ RMR*IK*SW US 84638 ZBYPFP783 TX14456829\","864.12","75748.85"
03/29/2022,"UBER USA 6787 DES:EDI PAYMNT ID:M5N516UZYDGNJTP INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*M5N516UZYD*Store ID:22999-093286\","77.58","75826.43"
03/29/2022,"ADYEN INC DES:TWBEEFEEHI ID:TX14456830001XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX14456830001XT**TX14456830001XT\R MR*IK*SW US 84638 ZBYPFP784,TX144568\","20.41","75846.84"
03/29/2022,"LIVING SPACES E COMMERC 03/23 REFUND 877-2667300 CA DEBIT CARD *3649","0.01","75846.85"
03/29/2022,"HACIENDA ON THE LAKE 03/27 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-147.30","75699.55"
03/29/2022,"ARCO42599001 03/29 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-70.37","75629.18"
03/29/2022,"Check 3073","-250.00","75379.18"
03/29/2022,"Check 10812","-1169.84","74209.34"
03/29/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:DIRECT DEPOSIT CO ID:1262125540 CCD","-1004.84","73204.50"
03/29/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:ABACUS-PAYROLL TAX CO ID:1262125540 CCD","-896.13","72308.37"
03/29/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:BILLING CO ID:1262125540 CCD","-39.25","72269.12"
03/30/2022,"Adyen Inc DES:PAYOUT ID:TX14512745800XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX14512745800XT**3RZEKJ5UDPWB9N6L\ RMR*IK*SW US 84638 ZBYPFP786 TX14512745\","759.86","73028.98"
03/30/2022,"Online Banking transfer from CHK 2900 Confirmation# 7166843461","500.00","73528.98"
03/30/2022,"Online Banking transfer from CHK 2088 Confirmation# 7566846147","115.00","73643.98"
03/30/2022,"BEST BUY MHT 00001305 03/29 REFUND NORTHRIDGE CA DEBIT CARD *3649","26.92","73670.90"
03/30/2022,"ADYEN INC DES:TWBEFBCCCC ID:TX14512745901XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX14512745901XT**TX14512745901XT\R MR*IK*SW US 84638 ZBYPFP785,TX145127\","19.56","73690.46"
03/30/2022,"Online Banking transfer to CHK 3682 Confirmation# 7466840410","-1500.00","72190.46"
03/31/2022,"Adyen Inc DES:PAYOUT ID:TX14555406700XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX14555406700XT**3RZEKJ5UE43N8OIS\ RMR*IK*SW US 84638 ZBYPFP787 TX14555406\","956.52","73146.98"
03/31/2022,"ARAZ INTERNATI 03/31 PURCHASE GRANADA HILLS CA DEBIT CARD *3649","-191.20","72955.78"
03/31/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-2780.74","70175.04"
04/01/2022,"Online Banking transfer from CHK 2088 Confirmation# 5183381677","1500.00","71675.04"
04/01/2022,"Adyen Inc DES:PAYOUT ID:TX14612190200XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX14612190200XT**3S5U1V5UEIDVICM4\ RMR*IK*SW US 84638 ZBYPFP788 TX14612190\","912.61","72587.65"
04/01/2022,"DoorDash, Inc. DES:22999 ID:ST-Z6F1M1N3A8I5 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","301.69","72889.34"
04/01/2022,"ADYEN INC DES:TWBEGBBGCC ID:TX14612190501XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX14612190501XT**TX14612190501XT\R MR*IK*SW US 84638 ZBYPFP789,TX146121\","65.80","72955.14"
04/01/2022,"TARGET T- 2560 04/01 PURCHASE Mission Viejo CA DEBIT CARD *3649","-9.07","72946.07"
04/01/2022,"TARGET T- 2560 04/01 PURCHASE Mission Viejo CA DEBIT CARD *3649","-81.36","72864.71"
04/01/2022,"TARGET T- 2560 04/01 PURCHASE Mission Viejo CA DEBIT CARD *3649","-10.00","72854.71"
04/01/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-719.82","72134.89"
04/01/2022,"DTT, INC DES:SERVICES ID:2684909 INDN:ANET KESISOGLY CO ID:5330903620 CCD","-121.19","72013.70"
04/04/2022,"Adyen Inc DES:PAYOUT ID:TX14711745700XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX14711745700XT**3S5U1V5UFP9A0AZX\ RMR*IK*SW US 84638 ZBYPFP791 TX14711745\","2254.40","74268.10"
04/04/2022,"Online Banking transfer from CHK 2088 Confirmation# 3110801828","195.00","74463.10"
04/04/2022,"SUBWAY CARD PROG DES:SBWYCRDPRG ID:22999-0 INDN:21336935 CO ID:1331124422 CCD","107.01","74570.11"
04/04/2022,"ADYEN INC DES:TWBEHAJBDI ID:TX14711746901XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX14711746901XT**TX14711746901XT\R MR*IK*SW US 84638 ZBYPFP790,TX147117\","87.30","74657.41"
04/04/2022,"SQ *PRETTY THREADING 04/01 PURCHASE Mission viejo CA DEBIT CARD *3649","-31.00","74626.41"
04/04/2022,"Check 10810","-767.78","73858.63"
04/04/2022,"Check 10811","-88.97","73769.66"
04/04/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-405.14","73364.52"
04/05/2022,"Adyen Inc DES:PAYOUT ID:TX14760112000XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX14760112000XT**47A8TF5UG3JNNARL\ RMR*IK*SW US 84638 ZBYPFP792 TX14760112\","898.42","74262.94"
04/05/2022,"UBER USA 6787 DES:EDI PAYMNT ID:LR9XF5PF5VHTPVW INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*LR9XF5PF5V*Store ID:22999-093286\","71.39","74334.33"
04/05/2022,"HACIENDA ON THE LAKE 04/01 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-71.34","74262.99"
04/06/2022,"Adyen Inc DES:PAYOUT ID:TX14817509800XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX14817509800XT**3RX9ER5UGHTS14Y4\ RMR*IK*SW US 84638 ZBYPFP793 TX14817509\","822.33","75085.32"
04/06/2022,"Online Banking transfer from CHK 2088 Confirmation# 1529218427","135.00","75220.32"
04/06/2022,"ADYEN INC DES:TWBEIBGEHA ID:TX14817510401XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX14817510401XT**TX14817510401XT\R MR*IK*SW US 84638 ZBYPFP794,TX148175\","72.68","75293.00"
04/06/2022,"THE TOLL ROADS OF OC 04/05 PURCHASE 949-727-4800 CA DEBIT CARD *3649","-3.10","75289.90"
04/06/2022,"LADWP DES:WEB PAY ID:4238131000 INDN:ANET KESISOGLU CO ID:4956000736 WEB","-1072.04","74217.86"
04/06/2022,"CNA ACH DES:PREM-PYMT ID:3015379277 INDN:PORTER RANCH SUBWAY, I CO ID:9896553001 CCD","-231.50","73986.36"
04/07/2022,"Adyen Inc DES:PAYOUT ID:TX14857775800XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX14857775800XT**444NB75UGW4DVR4E\ RMR*IK*SW US 84638 ZBYPFP795 TX14857775\","936.80","74923.16"
04/07/2022,"Online Banking transfer from CHK 2088 Confirmation# 1538063358","60.00","74983.16"
04/07/2022,"ADYEN INC DES:TWBEIFHEJB ID:TX14857776001XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX14857776001XT**TX14857776001XT\R MR*IK*SW US 84638 ZBYPFP796,TX148577\","6.55","74989.71"
04/07/2022,"RALPHS #0 1978 04/07 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-54.48","74935.23"
04/07/2022,"RALPHS #0127 1 04/07 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-11.60","74923.63"
04/07/2022,"Check 3092","-464.00","74459.63"
04/07/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-2332.46","72127.17"
04/08/2022,"Adyen Inc DES:PAYOUT ID:TX14901247600XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX14901247600XT**3RX9ER5UHAEWOP2Y\ RMR*IK*SW US 84638 ZBYPFP798 TX14901247\","1064.96","73192.13"
04/08/2022,"MCC HOMEOWNERS GW 04/07 REFUND 888-637-2176 CA DEBIT CARD *3649","653.06","73845.19"
04/08/2022,"DoorDash, Inc. DES:22999 ID:ST-U6J4F5O1A0K5 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","236.33","74081.52"
04/08/2022,"GRUBHUB INC DES:Apr Actvty ID:22040806UBbhSfh INDN:Porter Ranch Subway IN CO ID:1261328194 CCD","43.12","74124.64"
04/08/2022,"ADYEN INC DES:TWBEJAAJHC ID:TX14901247801XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX14901247801XT**TX14901247801XT\R MR*IK*SW US 84638 ZBYPFP797,TX149012\","42.11","74166.75"
04/08/2022,"TARGET T- 8840 04/08 PURCHASE Northridge CA DEBIT CARD *3649","-76.65","74090.10"
04/08/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-648.25","73441.85"
04/08/2022,"DOCTORSASSOCINC DES:HARDWARE ID:22999S INDN:Anet Kesisoglu CO ID:3160847134 CCD","-58.37","73383.48"
04/11/2022,"Adyen Inc DES:PAYOUT ID:TX15000193200XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15000193200XT**3S5U1V5UIHAIGJIL\ RMR*IK*SW US 84638 ZBYPFP800 TX15000193\","2467.83","75851.31"
04/11/2022,"SUBWAY CARD PROG DES:SBWYCRDPRG ID:22999-0 INDN:21359758 CO ID:1331124422 CCD","80.54","75931.85"
04/11/2022,"ADYEN INC DES:TWBEJJJFJD ID:TX15000193501XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15000193501XT**TX15000193501XT\R MR*IK*SW US 84638 ZBYPFP799,TX150001\","78.96","76010.81"
04/11/2022,"ARCO #42025 04/07 PURCHASE NORTH HOLLYWO CA DEBIT CARD *3649","-70.66","75940.15"
04/11/2022,"Online Banking transfer to CHK 3682 Confirmation# 3552974987","-1500.00","74440.15"
04/11/2022,"FANDANGO 04/10 PURCHASE FANDANGO.COM CA DEBIT CARD *3649","-18.18","74421.97"
04/11/2022,"RALPHS #0127 1 04/11 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-2.41","74419.56"
04/11/2022,"RALPHS #0 1978 04/11 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-54.63","74364.93"
04/11/2022,"Check 3088","-440.00","73924.93"
04/11/2022,"Check 3089","-360.00","73564.93"
04/11/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:ABACUS-PAYROLL TAX CO ID:1262125540 CCD","-1030.00","72534.93"
04/11/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:DIRECT DEPOSIT CO ID:1262125540 CCD","-1004.84","71530.09"
04/11/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-364.64","71165.45"
04/11/2022,"PR07-PORTER RANC DES:Payroll ID:PR07 INDN:BILLING CO ID:1262125540 CCD","-40.50","71124.95"
04/12/2022,"Adyen Inc DES:PAYOUT ID:TX15046442700XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15046442700XT**3RX9ER5UIVKIPZBK\ RMR*IK*SW US 84638 ZBYPFP802 TX15046442\","797.44","71922.39"
04/12/2022,"Online Banking transfer from CHK 2900 Confirmation# 3174748331","500.00","72422.39"
04/12/2022,"Online Banking transfer from CHK 2088 Confirmation# 1474752943","280.00","72702.39"
04/12/2022,"ADYEN INC DES:TWBFAEEJBA ID:TX15046443301XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15046443301XT**TX15046443301XT\R MR*IK*SW US 84638 ZBYPFP801,TX150464\","68.86","72771.25"
04/12/2022,"UBER USA 6787 DES:EDI PAYMNT ID:HJO8R7Q32C7CKA4 INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*HJO8R7Q32C*Store ID:22999-093286\","15.31","72786.56"
04/12/2022,"AMC 0201 PORTER RANCH 04/10 PURCHASE PORTER RANCH CA DEBIT CARD *3649","-24.11","72762.45"
04/12/2022,"Check 10815","-349.21","72413.24"
04/12/2022,"Check 10816","-1265.41","71147.83"
04/12/2022,"SHAPELL PROP DES:RENTAL ID:354937878 INDN:Subway Real Estate Cor CO ID:18009586AB WEB","-3965.04","67182.79"
04/13/2022,"Deposit","2498.67","69681.46"
04/13/2022,"Adyen Inc DES:PAYOUT ID:TX15095633200XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15095633200XT**3RZEKJ5UJ9UCHJGY\ RMR*IK*SW US 84638 ZBYPFP804 TX15095633\","849.04","70530.50"
04/13/2022,"ADYEN INC DES:TWBFAJFDFJ ID:TX15095633301XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15095633301XT**TX15095633301XT\R MR*IK*SW US 84638 ZBYPFP803,TX150956\","3.72","70534.22"
04/13/2022,"RALPHS #0127 1 04/13 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-7.99","70526.23"
04/13/2022,"LADWP DES:WEB PAY ID:2026033463 INDN:ANET KESISOGLU CO ID:4956000736 WEB","-723.87","69802.36"
04/13/2022,"HONDA PMT DES:8004451358 ID:2OPRX8V93CLSHI5 INDN:ANET KESISOGLU CO ID:A953472715 PPD","-318.44","69483.92"
04/14/2022,"Adyen Inc DES:PAYOUT ID:TX15134427300XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15134427300XT**3RZEKJ5UJO4VGEHL\ RMR*IK*SW US 84638 ZBYPFP805 TX15134427\","832.63","70316.55"
04/14/2022,"ADYEN INC DES:TWBFBDEBEI ID:TX15134427501XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15134427501XT**TX15134427501XT\R MR*IK*SW US 84638 ZBYPFP806,TX151344\","5.86","70322.41"
04/14/2022,"MASTRO'S-BEVERLY HILLS 04/12 PURCHASE BEVERLY HILLS CA DEBIT CARD *3649","-472.97","69849.44"
04/14/2022,"Online Banking transfer to CHK 3682 Confirmation# 3497896107","-2300.00","67549.44"
04/14/2022,"Check 10813","-681.02","66868.42"
04/14/2022,"Check 10814","-356.65","66511.77"
04/14/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-2311.17","64200.60"
04/15/2022,"Adyen Inc DES:PAYOUT ID:TX15170861700XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15170861700XT**47A8TF5UK2F7KTVG\ RMR*IK*SW US 84638 ZBYPFP807 TX15170861\","1084.60","65285.20"
04/15/2022,"DoorDash, Inc. DES:22999 ID:ST-I6H2X6C1S5D5 INDN:PORTER RANCH SUBWAY IN CO ID:4270465600 CCD","226.15","65511.35"
04/15/2022,"ADYEN INC DES:TWBFBHAGBB ID:TX15170861801XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15170861801XT**TX15170861801XT\R MR*IK*SW US 84638 ZBYPFP808,TX151708\","32.39","65543.74"
04/15/2022,"GRUBHUB INC DES:Apr Actvty ID:22041513UBbhSfh INDN:Porter Ranch Subway IN CO ID:1261328194 CCD","17.44","65561.18"
04/15/2022,"LAMPS PLUS - 52 04/14 PURCHASE 800-782-1967 CA DEBIT CARD *3649","-269.32","65291.86"
04/15/2022,"Check 3093","-427.00","64864.86"
04/15/2022,"DOCTORSASSOCINC DES:ROYALTIES ID:22999S INDN:Anet Kesisoglu CO ID:5160847134 CCD","-703.93","64160.93"
04/18/2022,"Adyen Inc DES:PAYOUT ID:TX15278803900XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15278803900XT**3RX9ER5UL9ADBE0N\ RMR*IK*SW US 84638 ZBYPFP809 TX15278803\","2239.26","66400.19"
04/18/2022,"ADYEN INC DES:TWBFCHIEJF ID:TX15278804101XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15278804101XT**TX15278804101XT\R MR*IK*SW US 84638 ZBYPFP810,TX152788\","48.72","66448.91"
04/18/2022,"SUBWAY CARD PROG DES:SBWYCRDPRG ID:22999-0 INDN:21382551 CO ID:1331124422 CCD","44.98","66493.89"
04/18/2022,"Online Banking transfer to CHK 3682 Confirmation# 2214307482","-4000.00","62493.89"
04/18/2022,"Online Banking transfer to CHK 3682 Confirmation# 1514485679","-2000.00","60493.89"
04/18/2022,"Online Banking transfer to CHK 3682 Confirmation# 3429863178","-600.00","59893.89"
04/18/2022,"SFAFT OPERATING DES:PREAUT PMT ID:22999S INDN:Anet Kesisoglu CO ID:9006352275 CCD","-391.39","59502.50"
04/19/2022,"Adyen Inc DES:PAYOUT ID:TX15321928400XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15321928400XT**3RZEKJ5ULNL2UY5O\ RMR*IK*SW US 84638 ZBYPFP812 TX15321928\","823.62","60326.12"
04/19/2022,"UBER USA 6787 DES:EDI PAYMNT ID:BPZZG8X5BYOMFD6 INDN:anet kesisoglu CO ID:3320456349 CCD PMT INFO:REF*TN*BPZZG8X5BY*Store ID:22999-093286\","123.10","60449.22"
04/19/2022,"ADYEN INC DES:TWBFDCAIFG ID:TX15321928501XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15321928501XT**TX15321928501XT\R MR*IK*SW US 84638 ZBYPFP811,TX153219\","7.83","60457.05"
04/19/2022,"ARCO42393001 04/19 PURCHASE MISSION VIEJO CA DEBIT CARD *3649","-69.21","60387.84"
04/19/2022,"RALPHS #0 1978 04/19 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-15.98","60371.86"
04/20/2022,"Adyen Inc DES:PAYOUT ID:TX15376121500XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15376121500XT**3S5U1V5UM2ZXOISY\ RMR*IK*SW US 84638 ZBYPFP814 TX15376121\","752.73","61124.59"
04/20/2022,"ADYEN INC DES:TWBFDHFIHB ID:TX15376121601XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15376121601XT**TX15376121601XT\R MR*IK*SW US 84638 ZBYPFP813,TX153761\","42.12","61166.71"
04/20/2022,"RALPHS #0127 1 04/20 PURCHASE NORTHRIDGE CA DEBIT CARD *3649","-12.86","61153.85"
04/20/2022,"Check 3094","-8516.94","52636.91"
04/20/2022,"Check 3095","-700.00","51936.91"
04/21/2022,"Online Banking transfer from CHK 3682 Confirmation# 2156234727","8500.00","60436.91"
04/21/2022,"Adyen Inc DES:PAYOUT ID:TX15418895300XT INDN:Porter Ranch Subway in CO ID:4263863381 CCD PMT INFO:TRN*1*TX15418895300XT**47A8TF5UMG5LHEYI\ RMR*IK*SW US 84638 ZBYPFP816 TX15418895\","1164.43","61601.34"
04/21/2022,"Online Banking transfer from CHK 2088 Confirmation# 3556238624","160.00","61761.34"
04/21/2022,"ADYEN INC DES:TWBFEBIGCF ID:TX15418895501XT INDN:PORTER RANCH SUBWAY IN CO ID:1263863381 CCD PMT INFO:TRN*1*TX15418895501XT**TX15418895501XT\R MR*IK*SW US 84638 ZBYPFP815,TX154188\","148.25","61909.59"
04/21/2022,"Online Banking transfer from CHK 3682 Confirmation# 3156242007","20.00","61929.59"
04/21/2022,"SALADINOS INC DES:SALADINOS ID:S22999 INDN:SUBWAY-22999-NORTHRIDG CO ID:2942666781 PPD","-3215.45","58714.14"
